Date, Close, High, Low, Open, Volume
13/Jun/2012-09:00:00 15.555 15.555 15.555 15.555 1304
07 Jun 2012 - 15:35:00,15.45,15.46,15.44,15.45,28810
07 Jun 2012 - 15:40:00,15.455,15.465,15.445,15.455,7658
07 Jun 2012 - 15:45:00,15.425,15.465,15.425,15.46,8217
07 Jun 2012 - 15:50:00,15.455,15.475,15.44,15.44,17146
07 Jun 2012 - 15:55:00,15.435,15.465,15.435,15.455,11476
07 Jun 2012 - 16:00:00,15.425,15.45,15.42,15.44,8219
07 Jun 2012 - 16:05:00,15.385,15.445,15.37,15.42,18024
07 Jun 2012 - 16:10:00,15.38,15.41,15.375,15.385,11969
07 Jun 2012 - 16:15:00,15.385,15.385,15.38,15.38,2635
07 Jun 2012 - 16:20:00,15.355,15.4,15.355,15.385,24059
07 Jun 2012 - 16:25:00,15.37,15.37,15.35,15.35,37864
07 Jun 2012 - 16:30:00,15.39,15.39,15.37,15.37,9637
07 Jun 2012 - 16:35:00,15.39,15.39,15.375,15.38,25803
07 Jun 2012 - 16:40:00,15.365,15.395,15.36,15.375,9602
07 Jun 2012 - 16:45:00,15.37,15.37,15.355,15.36,16033
07 Jun 2012 - 16:50:00,15.335,15.375,15.33,15.355,15401
07 Jun 2012 - 16:55:00,15.345,15.345,15.325,15.33,12576
07 Jun 2012 - 17:00:00,15.35,15.35,15.305,15.335,28917
07 Jun 2012 - 17:05:00,15.34,15.35,15.33,15.34,13500
07 Jun 2012 - 17:10:00,15.33,15.365,15.33,15.33,35378
07 Jun 2012 - 17:15:00,15.305,15.325,15.275,15.325,18098
07 Jun 2012 - 17:20:00,15.295,15.32,15.29,15.3,11756
07 Jun 2012 - 17:25:00,15.32,15.32,15.285,15.285,19661
07 Jun 2012 - 17:30:00,15.34,15.34,15.3,15.32,15219
07 Jun 2012 - 17:40:00,15.315,15.315,15.315,15.315,342912
